GO:0097224	C	sperm connecting piece
GO:0097225	C	sperm midpiece
GO:0097226	C	sperm mitochondrial sheath
GO:0097227	C	sperm annulus
GO:0097228	C	sperm principal piece
GO:0097229	C	sperm end piece
GO:0097230	P	cell motility in response to potassium ion
GO:0097231	P	cell motility in response to calcium ion
GO:0097232	C	lamellar body membrane
GO:0097233	C	alveolar lamellar body membrane
GO:0097234	C	epidermal lamellar body membrane
GO:0097235	P	positive regulation of fatty acid beta-oxidation by positive regulation of transcription from RNA polymerase II promoter
GO:0097236	P	positive regulation of transcription from RNA polymerase II promoter in response to zinc ion starvation
GO:0097237	P	cellular response to toxic substance
GO:0097238	P	cellular response to methylglyoxal
GO:0097239	P	positive regulation of transcription from RNA polymerase II promoter in response to methylglyoxal
GO:0097240	P	chromosome attachment to the nuclear envelope
GO:0097241	P	hematopoietic stem cell migration to bone marrow
GO:0097242	P	amyloid-beta clearance
GO:0097243	F	flavonoid binding
GO:0097244	F	flavonol binding
GO:0097245	F	flavanol binding
GO:0097246	F	catechin binding
GO:0097247	F	epigallocatechin 3-gallate binding
GO:0097248	P	maintenance of protein location in cell cortex of cell tip
GO:0097249	C	mitochondrial respiratory chain supercomplex
GO:0097250	P	mitochondrial respiratory chain supercomplex assembly
GO:0097251	P	leukotriene B4 biosynthetic process
GO:0097252	P	oligodendrocyte apoptotic process
GO:0097253	F	beta-hydroxybutyrate transmembrane transporter activity
GO:0097254	P	renal tubular secretion
GO:0097255	C	R2TP complex
GO:0097256	F	phenyllactate dehydrogenase activity
GO:0097257	F	leukotriene B4 12-hydroxy dehydrogenase activity
GO:0097258	F	20-hydroxy-leukotriene B4 omega oxidase activity
GO:0097259	F	20-aldehyde-leukotriene B4 20-monooxygenase activity
GO:0097260	F	eoxin A4 synthase activity
GO:0097261	F	eoxin C4 synthase activity
GO:0097262	F	eoxin D4 synthase activity
GO:0097263	F	eoxin E4 synthase activity
GO:0097264	P	self proteolysis
GO:0097265	F	5(S)-hydroxyeicosatetraenoic acid dehydrogenase activity
GO:0097266	F	phenylacetyl-CoA 1,2-epoxidase activity
GO:0097267	P	omega-hydroxylase P450 pathway
GO:0097268	C	cytoophidium
GO:0097269	F	all-trans-decaprenyl-diphosphate synthase activity
GO:0097270	P	dishabituation
GO:0097271	P	protein localization to bud neck
GO:0097272	P	ammonia homeostasis
GO:0097273	P	creatinine homeostasis
GO:0097274	P	urea homeostasis
GO:0097275	P	cellular ammonia homeostasis
GO:0097276	P	cellular creatinine homeostasis
GO:0097277	P	cellular urea homeostasis
GO:0097278	P	complement-dependent cytotoxicity
GO:0097279	P	histamine secretion mediated by IgE immunoglobulin
GO:0097280	P	histamine secretion mediated by immunoglobulin
GO:0097281	P	immune complex formation
GO:0097282	P	immunoglobulin-mediated neutralization
GO:0097283	P	keratinocyte apoptotic process
GO:0097284	P	hepatocyte apoptotic process
GO:0097285	P	obsolete cell-type specific apoptotic process
GO:0097286	P	iron ion import
GO:0097287	P	7-cyano-7-deazaguanine metabolic process
GO:0097288	P	7-cyano-7-deazaguanine biosynthetic process
GO:0097289	P	alpha-ribazole metabolic process
GO:0097290	P	alpha-ribazole biosynthetic process
GO:0097291	P	renal phosphate ion absorption
GO:0097292	P	XMP metabolic process
GO:0097293	P	XMP biosynthetic process
GO:0097294	P	'de novo' XMP biosynthetic process
GO:0097295	P	morphine biosynthetic process
GO:0097296	P	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
GO:0097297	P	activation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:0097298	P	regulation of nucleus size
GO:0097299	F	cysteine-type endopeptidase activity involved in plant-type hypersensitive response
GO:0097300	P	programmed necrotic cell death
GO:0097301	P	regulation of potassium ion concentration by positive regulation of transcription from RNA polymerase II promoter
GO:0097302	P	lipoprotein biosynthetic process via diacylglyceryl transfer
GO:0097303	P	lipoprotein biosynthetic process via N-acyl transfer
GO:0097304	P	lipoprotein biosynthetic process via signal peptide cleavage
GO:0097305	P	response to alcohol
GO:0097306	P	cellular response to alcohol
GO:0097307	P	response to farnesol
GO:0097308	P	cellular response to farnesol
GO:0097309	P	cap1 mRNA methylation
GO:0097310	P	cap2 mRNA methylation
GO:0097311	C	bacterial biofilm matrix
GO:0097312	C	bacterial biofilm matrix component
GO:0097313	C	bacterial biofilm matrix surface
GO:0097314	P	apoptosome assembly
GO:0097315	P	response to N-acetyl-D-glucosamine
GO:0097316	P	cellular response to N-acetyl-D-glucosamine
GO:0097317	P	invasive growth in response to biotic stimulus
GO:0097318	P	invasive growth in response to abiotic stimulus
GO:0097320	P	plasma membrane tubulation
GO:0097321	P	cell growth mode switching, filamentous to budding
GO:0097322	F	7SK snRNA binding
GO:0097323	P	B cell adhesion
GO:0097324	P	melanocyte migration
GO:0097325	P	melanocyte proliferation
GO:0097326	P	melanocyte adhesion
GO:0097327	P	response to antineoplastic agent
GO:0097328	P	response to carboplatin
GO:0097329	P	response to antimetabolite
GO:0097330	P	response to 5-fluoro-2'-deoxyuridine
GO:0097331	P	response to cytarabine
GO:0097332	P	response to antipsychotic drug
GO:0097333	P	response to olanzapine
GO:0097334	P	response to perphenazine
GO:0097335	P	response to quetiapine
GO:0097336	P	response to risperidone
GO:0097337	P	response to ziprasidone
GO:0097338	P	response to clozapine
GO:0097339	P	glycolate transmembrane transport
GO:0097340	P	inhibition of cysteine-type endopeptidase activity
GO:0097341	P	zymogen inhibition
GO:0097342	C	ripoptosome
GO:0097343	P	ripoptosome assembly
GO:0097344	C	Rix1 complex
GO:0097345	P	mitochondrial outer membrane permeabilization
GO:0097346	C	INO80-type complex
GO:0097347	C	TAM protein secretion complex
GO:0097348	C	host cell endocytic vesicle membrane
GO:0097350	P	neutrophil clearance
GO:0097351	F	toxin-antitoxin pair type II binding
GO:0097352	P	autophagosome maturation
GO:0000046	P	autophagosome maturation
GO:0097353	P	centrolateral pattern formation
GO:0097354	P	prenylation
GO:0097355	P	protein localization to heterochromatin
GO:0097356	C	perinucleolar compartment
GO:0097358	F	D-leucyl-tRNA(Leu) deacylase activity
GO:0097359	P	UDP-glucosylation
GO:0097360	P	chorionic trophoblast cell proliferation
GO:0097361	C	CIA complex
GO:0097362	C	MCM8-MCM9 complex
GO:0097363	F	protein O-GlcNAc transferase activity
GO:0097364	F	stretch-activated, cation-selective, calcium channel activity involved in regulation of action potential
GO:0097365	F	stretch-activated, cation-selective, calcium channel activity involved in regulation of cardiac muscle cell action potential
GO:0097366	P	response to bronchodilator
GO:0097367	F	carbohydrate derivative binding
GO:0097368	P	establishment of Sertoli cell barrier
GO:0097370	P	protein O-GlcNAcylation via threonine
GO:0097371	F	MDM2/MDM4 family protein binding
GO:0097372	F	NAD-dependent histone deacetylase activity (H3-K18 specific)
GO:0097373	C	MCM core complex
GO:0097374	P	sensory neuron axon guidance
GO:0097375	P	spinal sensory neuron axon guidance
GO:0097376	P	interneuron axon guidance
GO:0097377	P	spinal cord interneuron axon guidance
GO:0097378	P	dorsal spinal cord interneuron axon guidance
GO:0097379	P	dorsal spinal cord interneuron posterior axon guidance
GO:0097380	P	dorsal spinal cord interneuron anterior axon guidance
GO:0097381	C	photoreceptor disc membrane
GO:0097382	F	deoxynucleoside-diphosphatase activity
GO:0097383	F	dIDP diphosphatase activity
GO:0097384	P	cellular lipid biosynthetic process
GO:0097385	P	programmed necrotic cell death in response to starvation
GO:0097386	C	glial cell projection
GO:0097387	C	capitate projection
GO:0097388	P	chemokine (C-C motif) ligand 19 production
GO:0097389	P	chemokine (C-C motif) ligand 21 production
GO:0097390	P	chemokine (C-X-C motif) ligand 12 production
GO:0097391	P	chemokine (C-X-C motif) ligand 13 production
GO:0097392	P	chemokine (C-X-C motif) ligand 16 production
GO:0097393	P	telomeric repeat-containing RNA transcription
GO:0097394	P	telomeric repeat-containing RNA transcription by RNA polymerase II
GO:0097395	P	response to interleukin-32
GO:0097396	P	response to interleukin-17
GO:0097397	P	cellular response to interleukin-32
GO:0097398	P	cellular response to interleukin-17
GO:0097399	P	interleukin-32-mediated signaling pathway
GO:0097400	P	interleukin-17-mediated signaling pathway
GO:0097401	P	synaptic vesicle lumen acidification
GO:0097402	P	neuroblast migration
GO:0097403	P	cellular response to raffinose
GO:0097407	C	Bunina body
GO:0097408	C	fibrillary inclusion
GO:0097409	C	glial cytoplasmic inclusion
GO:0097410	P	hippocampal interneuron differentiation
GO:0097411	P	hypoxia-inducible factor-1alpha signaling pathway
GO:0097412	C	hyaline inclusion
GO:0097413	C	Lewy body
GO:0097414	C	classical Lewy body
GO:0097415	C	cortical Lewy body
GO:0097416	C	Lewy body-like hyaline inclusion
GO:0097417	C	nematosome
GO:0097418	C	neurofibrillary tangle
GO:0097419	C	Pick body
GO:0097420	C	skein-like inclusion
GO:0097421	P	liver regeneration
GO:0097422	C	tubular endosome
GO:0097423	C	mitochondrion-associated adherens complex
GO:0097424	C	nucleolus-associated heterochromatin
GO:0097425	C	smooth endoplasmic reticulum part
GO:0097426	C	glial filament
GO:0097427	C	microtubule bundle
GO:0097428	P	protein maturation by iron-sulfur cluster transfer
GO:0097429	F	amino acid ligation activity by nonribosomal peptide synthase
GO:0097430	P	copper ion import across prospore membane
GO:0097431	C	mitotic spindle pole
GO:0097432	P	hippocampal pyramidal neuron differentiation
GO:0097433	C	dense body
GO:0097434	F	succinate:proton symporter activity
GO:0097435	P	supramolecular fiber organization
GO:0043206	P	supramolecular fiber organization
GO:0097436	P	entry into dormancy
GO:0097437	P	maintenance of dormancy
GO:0097438	P	exit from dormancy
GO:0097439	P	acquisition of desiccation tolerance
GO:0097440	C	apical dendrite
GO:0097441	C	basal dendrite
GO:0097442	C	CA3 pyramidal cell dendrite
GO:0097443	C	sorting endosome
GO:0097444	C	spine apparatus
GO:0097445	C	presynaptic active zone dense projection
GO:0097446	P	protein localization to eisosome filament
GO:0097447	C	dendritic tree
GO:0097448	C	spine mat
GO:0097449	C	astrocyte projection
GO:0097450	C	astrocyte end-foot
GO:0097451	C	glial limiting end-foot
GO:0097452	C	GAIT complex
GO:0097453	C	mesaxon
GO:0097454	C	Schwann cell microvillus
GO:0097455	C	spiny bracelet of Nageotte
GO:0097456	C	terminal loop
GO:0097457	C	hippocampal mossy fiber
GO:0097458	C	neuron part
GO:0097462	C	Lewy neurite
GO:0097463	C	gemmule
GO:0097464	C	thorny excrescence
GO:0097465	C	somatic spine
GO:0097466	P	ubiquitin-dependent glycoprotein ERAD pathway
GO:0097467	C	type III terminal bouton
GO:0097468	P	programmed cell death in response to reactive oxygen species
GO:0097469	F	obsolete cyclin-dependent protein tyrosine kinase activity
GO:0097470	C	ribbon synapse
GO:0097471	C	mossy fiber rosette
GO:0097472	F	cyclin-dependent protein kinase activity
GO:0097473	P	retinal rod cell apoptotic process
GO:0097474	P	retinal cone cell apoptotic process
GO:0097475	P	motor neuron migration
GO:0097476	P	spinal cord motor neuron migration
GO:0097477	P	lateral motor column neuron migration
GO:0097478	C	leaflet of membrane bilayer
GO:0097479	P	synaptic vesicle localization
GO:0097480	P	establishment of synaptic vesicle localization
GO:0097482	C	muscle cell postsynaptic specialization
GO:0097484	P	dendrite extension
GO:0097485	P	neuron projection guidance
GO:0097486	C	multivesicular body lumen
GO:0097487	C	multivesicular body, internal vesicle
GO:0097488	C	multivesicular body, internal vesicle membrane
GO:0097489	C	multivesicular body, internal vesicle lumen
GO:0097490	P	sympathetic neuron projection extension
GO:0097491	P	sympathetic neuron projection guidance
GO:0097492	P	sympathetic neuron axon guidance
GO:0097493	F	structural molecule activity conferring elasticity
GO:0097494	P	regulation of vesicle size
GO:0097495	C	H-NS-Hha complex
GO:0097496	P	blood vessel lumen ensheathment
GO:0097497	P	blood vessel endothelial cell delamination
GO:0097498	P	endothelial tube lumen extension
GO:0097499	P	protein localization to non-motile cilium
GO:0097500	P	receptor localization to non-motile cilium
GO:0097501	P	stress response to metal ion
GO:0097502	P	mannosylation
GO:0097503	P	sialylation
GO:0097504	C	Gemini of coiled bodies
GO:0097505	C	Rad6-Rad18 complex
GO:0097506	F	deaminated base DNA N-glycosylase activity
GO:0097507	F	hypoxanthine DNA N-glycosylase activity
GO:0097508	F	xanthine DNA N-glycosylase activity
GO:0097509	F	oxanine DNA N-glycosylase activity
GO:0097510	P	base-excision repair, AP site formation via deaminated base removal
GO:0097511	C	dendritic cell dendrite
GO:0097512	C	cardiac myofibril
GO:0097513	C	myosin II filament
GO:0097514	C	sexual spore wall
GO:0097515	C	asexual spore wall
GO:0097516	C	microvillar actin bundle
GO:0097517	C	contractile actin filament bundle
GO:0097518	C	parallel actin filament bundle
GO:0097519	C	DNA recombinase complex
GO:0097520	C	nucleotide-excision repair, preincision complex
GO:0097522	C	protein-DNA ISRE complex
GO:0097523	C	transcription ternary complex
GO:0097524	C	sperm plasma membrane
GO:0097525	C	spliceosomal snRNP complex
GO:0097526	C	spliceosomal tri-snRNP complex
GO:0097527	P	necroptotic signaling pathway
GO:0097528	P	execution phase of necroptosis
GO:0097529	P	myeloid leukocyte migration
GO:0097530	P	granulocyte migration
GO:0097531	P	mast cell migration
GO:0097532	P	stress response to acid chemical
GO:0097533	P	cellular stress response to acid chemical
GO:0097534	P	lymphoid lineage cell migration
GO:0097535	P	lymphoid lineage cell migration into thymus
GO:0097536	P	thymus epithelium morphogenesis
GO:0097537	C	Y-shaped link
GO:0097538	C	ciliary necklace
GO:0097539	C	ciliary transition fiber
GO:0097540	C	axonemal central pair
GO:0097541	C	axonemal basal plate
GO:0097542	C	ciliary tip
GO:0097543	C	ciliary inversin compartment
GO:0097544	C	ciliary shaft
GO:0097545	C	axonemal outer doublet
GO:0097546	C	ciliary base
GO:0097547	C	synaptic vesicle protein transport vesicle
GO:0097548	P	seed abscission
GO:0097549	P	chromatin organization involved in negative regulation of transcription
GO:0097550	C	transcriptional preinitiation complex
GO:0097551	P	mitochondrial double-strand break repair
GO:0097552	P	mitochondrial double-strand break repair via homologous recombination
GO:0097553	P	calcium ion transmembrane import into cytosol
GO:0097554	C	left anterior flagellum
GO:0097555	C	right anterior flagellum
GO:0097556	C	left posteriolateral flagellum
GO:0097557	C	right posteriolateral flagellum
GO:0097558	C	left ventral flagellum
GO:0097559	C	right ventral flagellum
GO:0097560	C	left caudal flagellum
GO:0097561	C	right caudal flagellum
GO:0097562	C	left lateral basal body pair
GO:0097563	C	left middle basal body pair
GO:0097564	C	right lateral basal body pair
GO:0097565	C	right middle basal body pair
GO:0097566	C	left tetrad
GO:0097567	C	right tetrad
GO:0097568	C	median body
GO:0097569	C	lateral shield
GO:0097570	C	cyst wall
GO:0097571	C	left nucleus
GO:0097572	C	right nucleus
GO:0097573	F	glutathione oxidoreductase activity
GO:0097574	C	lateral part of cell
GO:0097575	C	lateral cell cortex
GO:0097576	P	vacuole fusion
GO:0097577	P	sequestering of iron ion
GO:0097578	P	sequestering of copper ion
GO:0097579	P	extracellular sequestering of copper ion
GO:0097580	P	intracellular sequestering of copper ion
GO:0097581	P	lamellipodium organization
GO:0097582	C	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex
GO:0097583	C	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex
GO:0097584	C	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex
GO:0097585	C	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex
GO:0097586	C	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt4p homodimer complex
GO:0097587	C	MutLgamma complex
GO:0097588	P	archaeal or bacterial-type flagellum-dependent cell motility
GO:0097589	C	archaeal-type flagellum
GO:0097590	P	archaeal-type flagellum-dependent cell motility
GO:0097591	C	ventral disc lateral crest
GO:0097592	C	ventral disc overlap zone
GO:0097593	C	ventral disc microtubule array
GO:0097594	C	ventral disc dorsal microribbon
GO:0097595	C	ventral disc crossbridge
GO:0097596	C	ventral disc supernumerary microtubule array
GO:0097597	C	ventral disc
GO:0097598	C	sperm cytoplasmic droplet
GO:0097599	F	xylanase activity
GO:0097600	F	exoxylanase activity
GO:0097601	P	retina blood vessel maintenance
GO:0097602	F	cullin family protein binding
GO:0097603	F	temperature-gated ion channel activity
GO:0097604	F	temperature-gated cation channel activity
GO:0097605	P	obsolete regulation of nuclear envelope permeability
GO:0097606	P	obsolete positive regulation of nuclear envelope permeability
GO:0097607	P	obsolete negative regulation of nuclear envelope permeability
GO:0097608	C	transverse flagellum
GO:0097609	C	longitudinal flagellum
GO:0097610	C	cell surface furrow
GO:0097611	C	dinoflagellate cingulum
GO:0097612	C	dinoflagellate sulcus
GO:0097613	C	dinoflagellate epicone
GO:0097614	C	dinoflagellate hypocone
GO:0097615	P	modulation by host of symbiont type IV pilus-dependent motility
GO:0097616	P	positive regulation by host of symbiont type IV pilus-dependent motility
GO:0097617	F	annealing activity
GO:0097618	C	dinoflagellate sulcal notch
GO:0097619	C	PTEX complex
GO:0097620	F	(R)-mandelate dehydrogenase activity
GO:0097621	F	monoamine oxidase activity
GO:0097622	P	cytoplasmic translational elongation through polyproline stretches
GO:0097623	P	potassium ion export across plasma membrane
GO:0098668	P	potassium ion export across plasma membrane
GO:0097624	P	UDP-galactose transmembrane import into Golgi lumen
GO:0097625	F	low-affinity basic amino acid transmembrane transporter activity
GO:0097626	F	low-affinity L-arginine transmembrane transporter activity
GO:0097627	F	high-affinity L-ornithine transmembrane transporter activity
GO:0097628	P	distal tip cell migration
GO:0097629	C	extrinsic component of omegasome membrane
GO:0097630	C	intrinsic component of omegasome membrane
GO:0097631	C	integral component of omegasome membrane
GO:0097632	C	extrinsic component of phagophore assembly site membrane
GO:0097633	C	intrinsic component of phagophore assembly site membrane
GO:0097634	C	integral component of phagophore assembly site membrane
GO:0097635	C	extrinsic component of autophagosome membrane
GO:0097636	C	intrinsic component of autophagosome membrane
GO:0097637	C	integral component of autophagosome membrane
GO:0097638	P	L-arginine import across plasma membrane
GO:0090467	P	L-arginine import across plasma membrane
GO:1902765	P	L-arginine import across plasma membrane
GO:0097639	P	L-lysine import across plasma membrane
GO:1903410	P	L-lysine import across plasma membrane
GO:0097640	P	L-ornithine import across plasma membrane
GO:1903411	P	L-ornithine import across plasma membrane
GO:0097641	F	alpha-ketoglutarate-dependent xanthine dioxygenase activity
GO:0097642	F	calcitonin family receptor activity
GO:0097643	F	amylin receptor activity
GO:0097644	F	calcitonin family binding
GO:0097645	F	amylin binding
GO:0097646	P	calcitonin family receptor signaling pathway
GO:0097647	P	amylin receptor signaling pathway
GO:0097648	C	G-protein coupled receptor complex
GO:0097649	C	A axonemal microtubule
GO:0097650	C	B axonemal microtubule
GO:0097651	C	phosphatidylinositol 3-kinase complex, class I
GO:0097652	C	phosphatidylinositol 3-kinase complex, class II
GO:0097653	C	unencapsulated part of cell
GO:0097654	C	platelet SNARE complex
GO:0097655	F	serpin family protein binding
GO:0097656	P	cell-cell self recognition
GO:0097657	F	3',5'-nucleotide bisphosphate phosphatase activity
GO:0097658	C	Asi complex
GO:0097659	P	nucleic acid-templated transcription
GO:0097660	C	SCF-Cdc4 ubiquitin ligase complex
GO:0097661	C	SCF-Ctf13 ubiquitin ligase complex
GO:0097662	C	SCF-Das1 ubiquitin ligase complex
GO:0097663	C	SCF-Dia2/Pof3 ubiquitin ligase complex
GO:0097664	C	SCF-Grr1/Pof2 ubiquitin ligase complex
GO:0097665	C	SCF-Mdm30 ubiquitin ligase complex
GO:0097666	C	SCF-Met30/Pof1 ubiquitin ligase complex
GO:0097667	C	SCF-Rcy1/Pof6 ubiquitin ligase complex
GO:0097668	C	SCF-Saf1/Pof9 ubiquitin ligase complex
GO:0097669	C	SCF-Skp2 ubiquitin ligase complex
GO:0097670	C	SCF-Ufo1/Pof10 ubiquitin ligase complex
GO:0097671	C	SCF-YDR131C ubiquitin ligase complex
GO:0097672	C	SCF-Pof5 ubiquitin ligase complex
GO:0097673	C	SCF-Ucc1 ubiquitin ligase complex
GO:0097674	C	SCF-YLR352W ubiquitin ligase complex
GO:0097675	C	SCF-Hrt3/Pof7 ubiquitin ligase complex
GO:0097676	P	histone H3-K36 dimethylation
GO:0097677	F	STAT family protein binding
GO:0097678	F	SOCS family protein binding
GO:0097679	C	other organism cytoplasm
GO:0097680	P	double-strand break repair via classical nonhomologous end joining
GO:0097681	P	double-strand break repair via alternative nonhomologous end joining
GO:0097682	F	intracellular phosphatidylinositol-3,5-bisphosphate-sensitive cation channel activity
GO:0097683	C	dinoflagellate apex
GO:0097684	C	dinoflagellate antapex
GO:0097685	C	dinoflagellate apical groove
GO:0097686	C	dinoflagellate apical horn
GO:0097687	C	dinoflagellate antapical horn
GO:0097688	P	glutamate receptor clustering
GO:0097689	F	iron channel activity
GO:0097690	F	iron channel inhibitor activity
GO:0097691	C	bacterial extracellular vesicle
GO:0097692	P	histone H3-K4 monomethylation
GO:0097693	C	ocelloid
GO:0097694	P	establishment of RNA localization to telomere
GO:0097695	P	establishment of protein-containing complex localization to telomere
GO:0097696	P	STAT cascade
GO:0097697	F	tRNA 5-carboxymethoxyuridine methyltransferase activity
GO:0097698	P	telomere maintenance via base-excision repair
GO:0097699	P	vascular endothelial cell response to fluid shear stress
GO:0097700	P	vascular endothelial cell response to laminar fluid shear stress
GO:0097701	P	response to pulsatile fluid shear stress
GO:0097702	P	response to oscillatory fluid shear stress
GO:0097703	P	cellular response to pulsatile fluid shear stress
GO:0097704	P	cellular response to oscillatory fluid shear stress
GO:0097705	P	vascular endothelial cell response to pulsatile fluid shear stress
GO:0097706	P	vascular endothelial cell response to oscillatory fluid shear stress
GO:0097707	P	ferroptosis
GO:0097708	C	intracellular vesicle
GO:0097709	P	connective tissue replacement
GO:0097710	C	viral terminase, small subunit
GO:0097711	P	ciliary basal body-plasma membrane docking
GO:0097712	P	vesicle targeting, trans-Golgi to periciliary membrane compartment
GO:0097713	F	dolichol-phosphate-mannose synthase regulator activity
GO:0097714	P	response to viscosity
GO:0097715	P	cellular response to viscosity
GO:0097716	P	copper ion transport across blood-brain barrier
GO:0097717	P	copper ion transport across blood-cerebrospinal fluid barrier
GO:0097718	F	disordered domain specific binding
GO:0097719	P	neural tissue regeneration
GO:0097720	P	calcineurin-mediated signaling
GO:0097721	C	ciliary vesicle
GO:0097722	P	sperm motility
GO:0097723	P	amoeboid sperm motility
GO:0097724	P	sperm flagellum movement
GO:0097725	P	histone H3-K79 dimethylation
GO:0097726	F	LEM domain binding
GO:0097727	C	blepharoplast
GO:0097728	C	9+0 motile cilium
GO:0097729	C	9+2 motile cilium
GO:0097730	C	non-motile cilium
GO:0031513	C	non-motile cilium
GO:0097731	C	9+0 non-motile cilium
GO:0097732	C	9+2 non-motile cilium
GO:0097733	C	photoreceptor cell cilium
GO:0097734	P	extracellular exosome biogenesis
GO:0097735	C	DIM/DIP cell wall layer
GO:0097736	P	aerial mycelium formation
GO:0097737	P	acquisition of mycelium reproductive competence
GO:0097738	P	substrate mycelium formation
GO:0097739	P	negative regulation of ferrichrome biosynthetic process in response to iron
GO:0097740	C	paraflagellar rod
GO:0097741	C	mastigoneme
GO:0097742	P	de novo centriole assembly
GO:0097743	P	de novo centriole assembly via blepharoplast
GO:0097744	P	urate salt excretion
GO:0097745	P	mitochondrial tRNA 5'-end processing
GO:0097746	P	regulation of blood vessel diameter
GO:0042312	P	regulation of blood vessel diameter
GO:0097747	F	RNA polymerase activity
GO:0097748	F	3'-5' RNA polymerase activity
GO:0097749	P	membrane tubulation
GO:0097750	P	endosome membrane tubulation
GO:0097751	P	spore-bearing structure formation
GO:0097752	P	regulation of DNA stability
GO:0097753	P	membrane bending
GO:0097754	P	clathrin-mediated membrane bending
GO:0097755	P	positive regulation of blood vessel diameter
GO:0045909	P	positive regulation of blood vessel diameter
GO:0097756	P	negative regulation of blood vessel diameter
GO:0045908	P	negative regulation of blood vessel diameter
GO:0098001	P	receptor-mediated bacteriophage reversible attachment to host cell
GO:0098002	P	receptor-mediated bacteriophage irreversible attachment to host cell
GO:0098003	P	viral tail assembly
GO:0098004	P	virus tail fiber assembly
GO:0098005	P	viral head-tail joining
GO:0098006	P	viral DNA genome packaging, headful
GO:0098009	C	viral terminase, large subunit
GO:0098015	C	virus tail
GO:0098017	C	viral capsid, major subunit
GO:0098018	C	viral capsid, minor subunit
GO:0098019	C	virus tail, major subunit
GO:0098020	C	virus tail, minor subunit
GO:0098021	C	viral capsid, decoration
GO:0098022	C	viral capsid, fiber
GO:0098023	C	virus tail, tip
GO:0098024	C	virus tail, fiber
GO:0098025	C	virus tail, baseplate
GO:0098026	C	virus tail, tube
GO:0098027	C	virus tail, sheath
GO:0098028	C	virus tail, shaft
GO:0098029	C	icosahedral viral capsid, spike
GO:0098030	C	icosahedral viral capsid, neck
GO:0098031	C	icosahedral viral capsid, collar
GO:0098032	C	icosahedral viral capsid, collar fiber
GO:0098033	C	icosahedral viral capsid, neck fiber
GO:0098035	P	viral DNA genome packaging via site-specific sequence recognition
GO:0098036	P	viral DNA genome packaging, 3' extended cos packaging
GO:0098037	P	viral DNA genome packaging, 5' extended cos packaging
GO:0098038	P	non-replicative transposition, DNA-mediated
GO:0098039	P	replicative transposition, DNA-mediated
GO:0098045	P	virus baseplate assembly
GO:0098046	C	type V protein secretion system complex
GO:0098061	C	viral capsid, internal space
GO:0098501	P	polynucleotide dephosphorylation
GO:0098502	P	DNA dephosphorylation
GO:0098503	P	DNA 3' dephosphorylation
GO:0098504	P	DNA 3' dephosphorylation involved in DNA repair
GO:0098505	F	G-rich strand telomeric DNA binding
GO:0098506	P	polynucleotide 3' dephosphorylation
GO:0098507	P	polynucleotide 5' dephosphorylation
GO:0098508	P	endothelial to hematopoietic transition
GO:0098509	P	sensory perception of humidity
GO:0098510	P	sensory perception of high humidity
GO:0098511	P	sensory perception of low humidity
GO:0098512	P	detection of humidity stimulus involved in sensory perception
GO:0098513	P	detection of humidity
GO:0098514	P	detection of high humidity stimulus involved in sensory perception
GO:0098515	P	detection of low humidity stimulus involved in sensory perception
GO:0098516	P	detection of high humidity
GO:0098517	P	detection of low humidity
GO:0098518	F	polynucleotide phosphatase activity
GO:0098519	F	nucleotide phosphatase activity, acting on free nucleotides
GO:0098520	C	excitatory neuromuscular junction
GO:0098521	C	inhibitory neuromuscular junction
GO:0098522	C	neuromuscular junction of skeletal muscle fiber
GO:0098523	C	neuromuscular junction of myotube
GO:0098524	C	neuromuscular junction of somatic muscle myotube
GO:0098525	C	excitatory neuromuscular junction of somatic myotube
GO:0098526	C	inhibitory neuromuscular junction of somatic myotube
GO:0098527	C	neuromuscular junction of somatic muscle
GO:0098528	P	skeletal muscle fiber differentiation
GO:0098529	P	neuromuscular junction development, skeletal muscle fiber
GO:0098530	P	positive regulation of strand invasion
GO:0098531	F	transcription factor activity, direct ligand regulated sequence-specific DNA binding
GO:0098532	P	histone H3-K27 trimethylation
GO:0098533	C	ATPase dependent transmembrane transport complex
GO:0098534	P	centriole assembly
GO:0098535	P	de novo centriole assembly involved in multi-ciliated epithelial cell differentiation
GO:0098536	C	deuterosome
GO:0098537	C	lobed nucleus
GO:0098538	C	lumenal side of transport vesicle membrane
GO:0098539	C	cytoplasmic side of transport vesicle membrane
GO:0098540	C	lumenal side of trans-Golgi network transport vesicle membrane
GO:0098541	C	cytoplasmic side of trans-Golgi network transport vesicle membrane
GO:0098542	P	defense response to other organism
GO:0098543	P	detection of other organism
GO:0098544	P	maintenance of protein complex location
GO:0098545	P	maintenance of protein complex location in cytoplasm
GO:0098546	F	2',5-3',5'-cyclic GMP-AMP binding
GO:0098547	C	lumenal side of Golgi membrane
GO:0098548	C	cytoplasmic side of Golgi membrane
GO:0098549	C	somatic ring canal
GO:0098550	C	lumenal side of early endosome membrane
